Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Durée de livraison,Part de livraison dans les revenus
49987,01-19-2014,High,14,"1,814","1,576",73,1,164,01-21-2014,Regular Air,Tanja Norvell,512,2,0.08%
49987,01-19-2014,High,15,85,73,6,88,-82,01-22-2014,Delivery Truck,Tanja Norvell,216,3,103.09%
49988,12-20-2013,High,33,"13,232","10,193",265,4,"2,770",12-23-2013,Regular Air,Helen Wasserman,250,3,0.03%
49988,12-20-2013,High,33,"7,193","5,301",791,64,"1,037",12-23-2013,Delivery Truck,Helen Wasserman,3,3,0.89%
49988,12-20-2013,High,43,116,93,0,53,-29,12-22-2013,Regular Air,Helen Wasserman,34,2,45.07%
49989,04-26-2013,Not Specified,6,142,122,9,11,1,04-29-2013,Regular Air,Dianna Wilson,95,3,7.58%
49990,09-05-2012,Not Specified,11,356,307,0,22,27,09-08-2012,Delivery Truck,Evan Minnotte,24,3,6.19%
50016,04-05-2012,High,15,332,257,23,1,50,04-07-2012,Regular Air,Harold Dahlen,166,2,0.45%
50017,11-20-2015,Low,24,"1,487","1,204",193,53,37,11-22-2015,Regular Air,Vivek Grady,323,2,3.53%
50017,11-20-2015,Low,43,168,146,17,13,-8,11-23-2015,Regular Air,Vivek Grady,343,3,8.00%
50048,01-18-2013,High,14,85,70,10,2,3,01-20-2013,Regular Air,Chad Sievert,1041,2,2.29%
50048,01-18-2013,High,1,36,29,3,13,-8,01-21-2013,Regular Air,Chad Sievert,727,3,34.76%
50051,10-04-2012,Medium,15,"2,156","1,599",86,10,461,10-07-2012,Express Air,Jas O'Carroll,805,3,0.44%
50051,10-04-2012,Medium,17,272,236,8,10,17,10-07-2012,Regular Air,Jas O'Carroll,1191,3,3.85%
50051,10-04-2012,Medium,4,94,81,11,51,-49,10-07-2012,Regular Air,Jas O'Carroll,412,3,54.57%
50054,09-06-2013,Not Specified,41,"5,000","4,104",150,13,733,09-08-2013,Regular Air,Cynthia Delaney,425,2,0.26%
50054,09-06-2013,Not Specified,50,253,219,0,30,4,09-09-2013,Regular Air,Cynthia Delaney,261,3,11.86%
50055,10-18-2015,Medium,1,186,147,0,12,28,10-21-2015,Regular Air,Jack O'Briant,1247,3,6.26%
50055,10-18-2015,Medium,11,5,5,1,7,-7,10-20-2015,Regular Air,Jack O'Briant,1180,2,136.39%
50081,11-03-2012,Not Specified,7,"4,864","3,938",0,40,886,11-05-2012,Delivery Truck,Guy Armstrong,246,2,0.82%
50083,04-08-2014,Not Specified,33,286,231,6,72,-24,04-10-2014,Delivery Truck,John Castell,69,2,25.35%
50087,05-15-2013,Not Specified,17,"1,951","1,580",78,2,291,05-18-2013,Regular Air,Patrick Ryan,869,3,0.10%
50117,06-03-2014,Critical,17,"1,290","1,014",155,1,121,06-05-2014,Regular Air,Allen Rosenblatt,888,2,0.06%
50118,03-18-2013,Not Specified,19,406,328,0,42,37,03-21-2013,Delivery Truck,Dianna Vittorini,641,3,10.25%
50144,06-07-2015,Critical,36,514,446,67,14,-13,06-10-2015,Express Air,Michael Dominguez,337,3,2.65%
50145,02-26-2014,High,18,"1,290","1,048",103,5,133,03-01-2014,Regular Air,Michael Grace,651,3,0.42%
50145,02-26-2014,High,9,339,287,0,10,42,02-28-2014,Regular Air,Michael Grace,392,2,2.99%
50146,08-09-2013,Not Specified,32,"4,680","3,677",328,4,672,08-11-2013,Regular Air,Shui Tom,228,2,0.09%
50147,10-08-2012,Medium,42,"16,305","14,113","1,141",22,"1,029",10-10-2012,Regular Air,Denise Monton,459,2,0.14%
50147,10-08-2012,Medium,13,"1,507","1,291",0,8,209,10-10-2012,Regular Air,Denise Monton,1032,2,0.54%
50148,02-01-2015,Medium,9,"2,752","2,213",0,21,518,02-03-2015,Regular Air,Roy Phan,58,2,0.76%
50181,05-30-2015,High,2,"4,355","3,797",261,43,254,06-02-2015,Delivery Truck,Odella Nelson,185,3,0.99%
50183,05-24-2013,High,20,289,219,35,8,27,05-27-2013,Express Air,Dario Medina,925,3,2.75%
50208,01-22-2014,Medium,4,850,670,111,10,59,01-25-2014,Express Air,Sarah Bern,1223,3,1.23%
50209,09-10-2013,High,2,"1,886","1,633",0,17,236,09-12-2013,Regular Air,Brendan Sweed,446,2,0.92%
50209,09-10-2013,High,34,76,65,3,10,-3,09-13-2013,Express Air,Brendan Sweed,421,3,13.47%
50210,07-19-2013,Low,15,176,153,0,4,20,07-21-2013,Regular Air,Michelle Arnett,848,2,2.20%
50210,07-19-2013,Low,47,130,113,0,1,16,07-21-2013,Regular Air,Michelle Arnett,799,2,0.58%
50242,07-19-2013,Not Specified,8,294,254,32,13,-6,07-21-2013,Regular Air,Ross Baird,62,2,4.59%
50246,08-18-2013,Medium,14,174,151,12,11,-1,08-20-2013,Express Air,Darren Powers,1016,2,6.36%
50275,12-05-2012,Medium,31,"9,690","8,357",678,9,646,12-07-2012,Regular Air,Gary Hwang,1003,2,0.09%
50275,12-05-2012,Medium,5,"1,648","1,334",66,21,227,12-08-2012,Express Air,Gary Hwang,58,3,1.27%
50276,02-14-2014,Not Specified,34,93,81,7,4,2,02-16-2014,Regular Air,Bradley Talbott,595,2,3.79%
50278,05-25-2013,High,2,49,42,0,13,-6,05-27-2013,Regular Air,Beth Thompson,770,2,26.96%
50278,05-25-2013,High,20,42,36,1,90,-85,05-28-2013,Delivery Truck,Beth Thompson,368,3,214.49%
50304,01-31-2013,Critical,3,880,753,62,42,23,02-03-2013,Delivery Truck,Jonathan Doherty,641,3,4.73%
50304,01-31-2013,Critical,22,149,130,9,15,-4,02-02-2013,Regular Air,Jonathan Doherty,582,2,9.88%
50306,05-20-2014,Medium,34,29,25,3,17,-17,05-23-2014,Regular Air,Anemone Ratner,697,3,59.76%
50307,10-15-2013,Low,31,"13,232","11,494","1,059",3,676,10-18-2013,Regular Air,Bill Overfelt,597,3,0.02%
50307,10-15-2013,Low,32,542,456,43,16,27,10-18-2013,Express Air,Bill Overfelt,522,3,2.98%
50308,10-18-2015,Low,19,"6,798","5,466",884,1,447,10-21-2015,Regular Air,Liz Willingham,767,3,0.01%
50309,03-15-2014,Low,36,94,69,10,15,-1,03-18-2014,Regular Air,Michael Nguyen,707,3,15.55%
50310,08-15-2012,Medium,22,"3,870","3,030",155,6,679,08-17-2012,Regular Air,Sarah Foster,373,2,0.16%
50310,08-15-2012,Medium,43,"1,805","1,461",72,63,208,08-18-2012,Delivery Truck,Sarah Foster,124,3,3.49%
50310,08-15-2012,Medium,42,"1,080",931,108,7,34,08-17-2012,Express Air,Sarah Foster,247,2,0.64%
50336,11-04-2012,Not Specified,9,111,90,0,7,13,11-06-2012,Regular Air,Joseph Airdo,1062,2,6.73%
50337,04-16-2012,Not Specified,37,3,2,0,2,-2,04-18-2012,Express Air,Chris Cortes,1029,2,77.60%
50337,04-16-2012,Not Specified,6,103,89,13,45,-44,04-19-2012,Delivery Truck,Chris Cortes,31,3,43.31%
50338,03-23-2012,Not Specified,36,25,22,0,11,-8,03-26-2012,Regular Air,Liz Price,694,3,45.20%
50370,11-06-2015,Critical,25,"1,365","1,087",0,8,270,11-09-2015,Express Air,Marc Crier,1231,3,0.59%
50373,07-02-2012,Critical,9,52,45,4,30,-27,07-05-2012,Regular Air,Christina Vanderzanden,49,3,57.74%
50374,05-30-2012,Not Specified,30,"2,016","1,616",141,14,246,06-02-2012,Regular Air,Susan Vittorini,337,3,0.67%
50403,05-12-2015,Not Specified,38,"15,301","12,346","1,071",9,"1,875",05-14-2015,Regular Air,Katherine Ducich,725,2,0.06%
50403,05-12-2015,Not Specified,22,201,174,22,2,3,05-14-2015,Regular Air,Katherine Ducich,789,2,1.19%
50404,03-26-2014,High,10,"3,790","3,027",227,104,432,03-28-2014,Regular Air,Guy Armstrong,313,2,2.73%
50404,03-26-2014,High,18,497,397,35,15,50,03-29-2014,Regular Air,Guy Armstrong,314,3,3.02%
50405,07-02-2014,Medium,8,154,132,15,13,-7,07-04-2014,Regular Air,Theresa Swint,102,2,8.44%
50432,06-07-2012,Low,45,"1,995","1,593",219,21,161,06-10-2012,Regular Air,Jim Epp,364,3,1.08%
50432,06-07-2012,Low,7,42,31,1,104,-95,06-09-2012,Delivery Truck,Jim Epp,134,2,249.70%
50433,01-19-2015,Critical,50,166,127,22,27,-9,01-22-2015,Delivery Truck,Jennifer Halladay,60,3,16.14%
50464,09-27-2014,Critical,7,888,669,89,11,120,09-30-2014,Regular Air,Natalie Webber,702,3,1.21%
50465,03-11-2014,Medium,29,101,87,13,53,-52,03-13-2014,Regular Air,Thais Sissman,257,2,51.90%
50466,06-28-2015,Critical,32,56,48,4,23,-18,07-01-2015,Express Air,Toby Grace,332,3,40.26%
50469,06-19-2013,Not Specified,44,"1,418","1,052",0,13,354,06-22-2013,Regular Air,Harry Marie,628,3,0.90%
50470,08-23-2013,Low,38,318,257,38,13,10,08-25-2013,Regular Air,Ken Dana,531,2,4.23%
50471,01-03-2015,Low,25,207,179,6,42,-21,01-06-2015,Delivery Truck,Deborah Brumfield,189,3,20.37%
50499,10-12-2014,Not Specified,18,7,6,1,23,-23,10-15-2014,Delivery Truck,Brian Derr,278,3,343.42%
50500,09-06-2014,Low,11,"2,497","2,161",0,1,334,09-09-2014,Regular Air,Lisa DeCherney,969,3,0.06%
50500,09-06-2014,Low,45,60,52,6,2,0,09-09-2014,Express Air,Lisa DeCherney,1052,3,2.56%
50501,05-29-2012,High,31,"7,167","6,181",143,9,833,06-01-2012,Regular Air,John Dryer,526,3,0.13%
50503,11-21-2015,Medium,28,28,21,2,30,-25,11-24-2015,Regular Air,Sanjit Chand,408,3,107.47%
50532,08-14-2015,Medium,10,422,357,13,4,49,08-16-2015,Regular Air,Richard Bierner,550,2,1.06%
50532,08-14-2015,Medium,22,250,214,30,2,3,08-16-2015,Regular Air,Richard Bierner,889,2,0.78%
50533,05-31-2014,Not Specified,3,"2,069","1,549",0,42,479,06-03-2014,Delivery Truck,Adam Bellavance,641,3,2.01%
50533,05-31-2014,Not Specified,32,"1,495","1,206",120,53,117,06-03-2014,Express Air,Adam Bellavance,218,3,3.51%
50563,07-16-2014,High,2,"2,376","1,923",166,15,271,07-18-2014,Express Air,Alejandro Ballentine,314,2,0.63%
50563,07-16-2014,High,20,421,336,0,12,73,07-18-2014,Express Air,Alejandro Ballentine,63,2,2.74%
50564,03-02-2015,High,30,"1,454","1,138",145,30,140,03-04-2015,Regular Air,Julie Prescott,70,2,2.06%
50565,08-30-2015,High,43,"3,629","3,164",436,19,11,09-01-2015,Regular Air,Sylvia Foulston,1186,2,0.51%
50566,09-07-2014,Not Specified,48,"2,175","1,876",283,5,11,09-10-2014,Regular Air,Dan Lawera,603,3,0.24%
50567,02-05-2015,Medium,22,"4,800","3,886",624,45,245,02-08-2015,Delivery Truck,Vivek Sundaresam,336,3,0.94%
50594,05-17-2013,Low,39,"17,442","15,042","1,221",3,"1,176",05-20-2013,Regular Air,Shui Tom,991,3,0.02%
50594,05-17-2013,Low,48,181,148,4,13,16,05-20-2013,Regular Air,Shui Tom,171,3,7.31%
50625,04-23-2012,Medium,10,127,108,14,1,4,04-26-2012,Regular Air,Frank Merwin,1156,3,0.59%
50626,10-20-2012,Medium,42,"3,078","2,410",185,37,446,10-23-2012,Regular Air,Dean Percer,23,3,1.19%
50626,10-20-2012,Medium,18,111,96,0,54,-39,10-22-2012,Delivery Truck,Dean Percer,128,2,48.43%
50656,10-25-2012,Critical,39,"15,530","12,405",466,8,"2,652",10-27-2012,Regular Air,Patrick Bzostek,648,2,0.05%
50656,10-25-2012,Critical,42,270,232,0,8,30,10-27-2012,Regular Air,Patrick Bzostek,775,2,2.86%
50656,10-25-2012,Critical,15,491,416,64,6,6,10-27-2012,Regular Air,Patrick Bzostek,872,2,1.13%
50656,10-25-2012,Critical,31,184,147,4,84,-51,10-27-2012,Delivery Truck,Patrick Bzostek,1,2,45.77%
50657,12-18-2014,High,40,"25,200","20,827",504,17,"3,851",12-20-2014,Regular Air,Aleksandra Gannaway,1013,2,0.07%
50657,12-18-2014,High,16,295,256,38,3,-3,12-20-2014,Express Air,Aleksandra Gannaway,1159,2,0.98%
50657,12-18-2014,High,49,59,52,1,24,-18,12-20-2014,Delivery Truck,Aleksandra Gannaway,61,2,40.46%
50663,11-09-2013,Critical,26,"1,759","1,528",53,74,105,11-12-2013,Express Air,Jim Kriz,345,3,4.18%
50688,12-16-2014,Critical,50,730,637,80,5,9,12-18-2014,Regular Air,Joy Bell,416,2,0.65%
50692,09-17-2013,High,28,93,81,0,8,5,09-19-2013,Regular Air,Shirley Schmidt,797,2,8.26%
50692,09-17-2013,High,47,307,267,25,78,-62,09-19-2013,Delivery Truck,Shirley Schmidt,26,2,25.34%
50721,02-27-2015,High,33,"7,273","5,888",436,30,918,03-01-2015,Regular Air,Jennifer Halladay,84,2,0.41%
50725,11-23-2013,Medium,19,"7,398","5,717",518,13,"1,149",11-25-2013,Regular Air,Muhammed Yedwab,205,2,0.18%
50725,11-23-2013,Medium,1,"5,851","4,627",761,45,418,11-26-2013,Delivery Truck,Muhammed Yedwab,210,3,0.77%
50726,10-31-2014,Low,21,"9,044","7,273",904,1,865,11-03-2014,Express Air,Ruben Dartt,875,3,0.02%
50726,10-31-2014,Low,45,"3,168","2,547",0,36,585,11-02-2014,Delivery Truck,Ruben Dartt,80,2,1.13%
50754,12-09-2012,Not Specified,9,649,518,52,8,71,12-11-2012,Regular Air,Becky Castell,503,2,1.16%
50756,09-09-2013,Not Specified,2,500,380,15,1,104,09-12-2013,Regular Air,Ionia McGrath,793,3,0.15%
50756,09-09-2013,Not Specified,19,46,35,5,9,-3,09-12-2013,Regular Air,Ionia McGrath,321,3,19.34%
50758,07-12-2015,Medium,17,"10,065","8,617",302,10,"1,135",07-15-2015,Express Air,Ritsa Hightower,1005,3,0.10%
50759,03-19-2013,Low,46,298,258,39,13,-12,03-22-2013,Regular Air,Deborah Brumfield,200,3,4.52%
50784,02-10-2015,High,20,"1,826","1,402",110,8,306,02-12-2015,Regular Air,Chuck Magee,297,2,0.45%
50786,10-12-2012,Low,4,112,97,9,21,-16,10-15-2012,Delivery Truck,Cindy Stewart,572,3,18.82%
50789,03-12-2014,Not Specified,23,791,677,103,30,-19,03-15-2014,Regular Air,Tracy Collins,70,3,3.79%
50790,07-16-2014,Critical,47,87,75,0,9,4,07-18-2014,Regular Air,Christopher Conant,835,2,9.88%
50816,03-27-2012,High,25,"1,848","1,481",185,7,175,03-30-2012,Regular Air,Anthony Johnson,497,3,0.40%
50816,03-27-2012,High,6,742,640,15,3,84,03-30-2012,Regular Air,Anthony Johnson,732,3,0.40%
50816,03-27-2012,High,26,299,241,12,2,44,03-29-2012,Regular Air,Anthony Johnson,432,2,0.75%
50818,10-06-2015,Medium,34,744,641,97,13,-8,10-09-2015,Regular Air,Neoma Murray,62,3,1.81%
50822,02-07-2015,Medium,6,724,605,94,37,-12,02-09-2015,Regular Air,Carol Darley,1262,2,5.07%
50822,02-07-2015,Medium,37,"1,657","1,657",33,4,-37,02-09-2015,Express Air,Carol Darley,510,2,0.26%
50823,07-21-2012,Low,12,416,335,25,11,46,07-24-2012,Regular Air,Nancy Lomonaco,352,3,2.59%
50849,10-04-2015,Low,47,29,25,2,14,-11,10-06-2015,Express Air,Larry Tron,1117,2,47.76%
50850,05-06-2012,Critical,37,660,502,0,11,147,05-09-2012,Regular Air,Greg Guthrie,516,3,1.70%
50850,05-06-2012,Critical,2,"1,516","1,312",45,113,46,05-09-2012,Delivery Truck,Greg Guthrie,21,3,7.44%
50852,06-12-2014,Medium,24,"7,004","5,670",280,17,"1,036",06-14-2014,Regular Air,Nick Zandusky,1013,2,0.25%
50854,12-17-2014,Critical,42,"6,012","5,185",481,5,341,12-19-2014,Express Air,Dan Lawera,457,2,0.08%
50854,12-17-2014,Critical,27,"1,212","1,037",121,7,46,12-20-2014,Regular Air,Dan Lawera,851,3,0.61%
50854,12-17-2014,Critical,12,134,116,16,42,-40,12-19-2014,Delivery Truck,Dan Lawera,35,2,31.39%
50882,08-31-2013,High,37,"2,520","2,026",277,7,209,09-02-2013,Regular Air,Trudy Bell,576,2,0.28%
50883,06-01-2015,Low,35,114,98,2,45,-32,06-03-2015,Delivery Truck,Pauline Chand,50,2,39.63%
50914,07-03-2015,Critical,49,72,57,3,13,-2,07-05-2015,Regular Air,Carlos Daly,187,2,18.75%
50917,07-21-2012,Low,33,"1,585","1,271",48,3,264,07-23-2012,Regular Air,Sally Hughsby,418,2,0.19%
50945,01-07-2014,Critical,27,504,433,10,2,59,01-09-2014,Regular Air,Vicky Freymann,296,2,0.37%
50949,02-04-2014,Medium,32,"11,640","10,038","1,397",1,204,02-06-2014,Express Air,Guy Thornton,959,2,0.01%
50949,02-04-2014,Medium,46,70,57,8,13,-8,02-06-2014,Regular Air,Guy Thornton,169,2,18.92%
50950,12-30-2015,Not Specified,35,366,283,48,7,29,01-01-2016,Express Air,Tony Molinari,464,2,1.85%
50950,12-30-2015,Not Specified,6,116,95,9,45,-34,01-02-2016,Delivery Truck,Tony Molinari,414,3,38.96%
50977,06-11-2015,Low,1,472,378,33,14,47,06-14-2015,Express Air,Thomas Thornton,507,3,2.87%
50978,03-31-2015,High,4,480,417,34,15,14,04-03-2015,Regular Air,Cindy Stewart,314,3,3.12%
50981,08-04-2012,Critical,42,"1,451","1,225",29,13,184,08-06-2012,Regular Air,Sean O'Donnell,133,2,0.93%
50982,04-16-2015,High,23,111,85,8,1,17,04-18-2015,Regular Air,Clay Ludtke,799,2,0.68%
50983,06-28-2014,Critical,15,"3,158","2,357",221,9,572,07-01-2014,Regular Air,Bruce Degenhardt,786,3,0.28%
50983,06-28-2014,Critical,39,842,673,67,53,50,07-01-2014,Regular Air,Bruce Degenhardt,103,3,6.23%
51008,08-20-2014,High,20,86,75,3,7,2,08-22-2014,Regular Air,Michael Chen,514,2,7.98%
51009,11-05-2014,Not Specified,10,106,92,13,10,-10,11-07-2014,Regular Air,Scot Wooten,1050,2,9.79%
51011,06-06-2013,Low,41,19,16,2,6,-6,06-08-2013,Regular Air,Thomas Thornton,127,2,30.84%
51041,07-29-2013,High,47,"1,818","1,467",73,9,269,07-31-2013,Regular Air,Neil Ducich,222,2,0.49%
51044,01-18-2015,Low,19,"1,325","1,073",27,1,225,01-20-2015,Regular Air,Linda Southworth,971,2,0.09%
51044,01-18-2015,Low,17,"8,924","7,696","1,160",2,66,01-21-2015,Regular Air,Linda Southworth,820,3,0.02%
51044,01-18-2015,Low,26,168,146,17,21,-15,01-21-2015,Delivery Truck,Linda Southworth,351,3,12.65%
51047,04-10-2012,Medium,28,"2,178","1,757",65,7,348,04-12-2012,Express Air,Ellis Ballard,1225,2,0.33%
51047,04-10-2012,Medium,38,49,42,2,51,-46,04-13-2012,Regular Air,Ellis Ballard,412,3,104.10%
51072,10-02-2012,Critical,43,461,368,0,30,63,10-04-2012,Regular Air,Anna Andreadi,49,2,6.51%
51073,05-14-2013,Not Specified,49,"2,329","1,866",0,6,456,05-17-2013,Regular Air,Luke Weiss,532,3,0.25%
51073,05-14-2013,Not Specified,17,92,78,0,37,-23,05-17-2013,Express Air,Luke Weiss,168,3,40.07%
51075,11-23-2013,Not Specified,43,835,627,67,8,134,11-26-2013,Express Air,Carlos Soltero,396,3,0.90%
51107,09-25-2015,Not Specified,36,393,319,0,4,69,09-27-2015,Regular Air,Luke Foster,718,2,1.14%
51109,11-08-2015,High,28,461,372,28,2,59,11-10-2015,Regular Air,Theresa Coyne,889,2,0.42%
51111,02-09-2015,Not Specified,1,"1,004",740,30,9,225,02-11-2015,Regular Air,Eric Murdock,222,2,0.88%
51140,09-14-2015,Low,28,"6,552","5,268",393,8,882,09-16-2015,Regular Air,Sean O'Donnell,775,2,0.12%
51140,09-14-2015,Low,14,122,98,2,3,19,09-17-2015,Regular Air,Sean O'Donnell,258,3,2.44%
51140,09-14-2015,Low,3,633,514,82,37,0,09-17-2015,Regular Air,Sean O'Donnell,168,3,5.81%
51169,12-24-2013,High,2,"9,604","7,723","1,056",37,788,12-27-2013,Regular Air,Cari Schnelling,168,3,0.38%
51171,06-21-2013,High,34,"6,396","5,196",128,23,"1,049",06-24-2013,Regular Air,Mark Packer,621,3,0.35%
51175,08-14-2015,High,28,"2,964","2,408",237,7,312,08-16-2015,Regular Air,Katherine Hughes,468,2,0.23%
51175,08-14-2015,High,3,"1,168",946,70,37,116,08-17-2015,Regular Air,Katherine Hughes,44,3,3.15%
51200,11-18-2014,Medium,29,91,79,0,8,4,11-20-2014,Regular Air,Tom Prescott,390,2,9.09%
51201,12-16-2014,High,42,15,13,1,17,-16,12-19-2014,Regular Air,Jonathan Doherty,1013,3,118.09%
51202,04-13-2015,High,4,"2,100","1,792",168,11,129,04-15-2015,Regular Air,Jim Epp,1222,2,0.55%
51202,04-13-2015,High,34,23,20,3,8,-8,04-16-2015,Regular Air,Jim Epp,910,3,36.72%
51203,12-21-2014,High,49,"5,667","4,542",623,69,433,12-23-2014,Delivery Truck,Eleni McCrary,17,2,1.21%
51205,12-10-2015,High,17,411,329,25,2,55,12-12-2015,Express Air,Nat Carroll,690,2,0.54%
51205,12-10-2015,High,5,220,192,0,15,14,12-13-2015,Regular Air,Nat Carroll,582,3,6.69%
51233,12-09-2012,Low,3,"26,998","20,798","1,890",6,"4,305",12-11-2012,Regular Air,Eleni McCrary,646,2,0.02%
51237,03-10-2015,Medium,26,200,171,8,9,12,03-12-2015,Regular Air,John Lucas,89,2,4.49%
51239,02-23-2015,Low,48,45,39,5,90,-89,02-26-2015,Delivery Truck,Katharine Harms,358,3,198.41%
51266,03-25-2012,Not Specified,30,"1,661","1,432",33,14,182,03-28-2012,Regular Air,Michael Grace,507,3,0.82%
51266,03-25-2012,Not Specified,23,569,493,23,7,46,03-27-2012,Regular Air,Michael Grace,787,2,1.28%
51266,03-25-2012,Not Specified,46,282,244,20,12,7,03-28-2012,Express Air,Michael Grace,407,3,4.11%
51266,03-25-2012,Not Specified,11,88,76,5,21,-14,03-28-2012,Regular Air,Michael Grace,165,3,23.85%
51267,05-03-2015,Low,46,761,656,84,54,-33,05-05-2015,Delivery Truck,Corey Lock,114,2,7.07%
51269,01-12-2015,High,2,"4,094","3,315",0,4,775,01-14-2015,Regular Air,Mitch Gastineau,803,2,0.11%
51269,01-12-2015,Critical,20,17,15,2,11,-11,01-15-2015,Regular Air,Mitch Gastineau,455,3,65.42%
51271,10-25-2013,High,16,"4,370","3,303",131,8,929,10-27-2013,Regular Air,Tim Brockman,94,2,0.17%
51271,10-25-2013,High,31,"1,565","1,242",204,54,66,10-28-2013,Delivery Truck,Tim Brockman,52,3,3.46%
51297,11-11-2015,Low,41,"3,296","2,641",330,4,320,11-13-2015,Express Air,Tom Prescott,803,2,0.14%
51300,10-15-2014,Medium,43,233,202,28,3,0,10-18-2014,Regular Air,Toby Carlisle,583,3,1.28%
51302,08-24-2014,Not Specified,44,111,92,4,11,3,08-26-2014,Regular Air,Tracy Collins,1167,2,10.14%
51328,10-26-2013,Low,38,"3,102","2,520",310,13,258,10-28-2013,Regular Air,Sarah Jordon,860,2,0.43%
51333,10-04-2015,Not Specified,25,"2,429","2,102",243,15,69,10-07-2015,Regular Air,Theone Pippenger,891,3,0.61%
51333,10-04-2015,Not Specified,30,711,593,92,50,-26,10-06-2015,Delivery Truck,Theone Pippenger,607,2,7.09%
51360,06-20-2014,Medium,12,73,64,0,1,9,06-23-2014,Regular Air,Jack O'Briant,853,3,1.02%
51361,03-18-2014,Low,14,"5,796","4,645",174,9,968,03-20-2014,Express Air,Meg O'Connel,1207,2,0.15%
51361,03-18-2014,Critical,50,60,51,0,90,-81,03-20-2014,Delivery Truck,Meg O'Connel,1263,2,150.20%
51362,02-22-2013,Medium,47,"4,645","3,686",139,6,814,02-25-2013,Regular Air,Tim Taslimi,359,3,0.13%
51365,08-07-2015,High,35,227,194,25,8,-1,08-10-2015,Regular Air,Theone Pippenger,1232,3,3.69%
51365,08-07-2015,High,35,206,176,27,78,-74,08-10-2015,Delivery Truck,Theone Pippenger,26,3,37.79%
51392,11-12-2012,Medium,10,165,143,20,9,-6,11-14-2012,Regular Air,Jamie Frazer,321,2,5.35%
51395,06-09-2013,Low,26,112,97,4,1,10,06-11-2013,Regular Air,Lena Creighton,1069,2,0.67%
51395,06-09-2013,Low,10,75,65,10,8,-8,06-11-2013,Regular Air,Lena Creighton,1166,2,11.00%
51424,01-09-2015,Not Specified,48,234,190,30,1,12,01-11-2015,Regular Air,Tony Sayre,940,2,0.51%
51424,01-09-2015,Not Specified,5,126,108,9,11,-2,01-12-2015,Regular Air,Tony Sayre,498,3,8.40%
51426,12-01-2013,Medium,41,"1,610","1,290",32,3,284,12-03-2013,Regular Air,Saphhira Shifley,583,2,0.19%
51461,02-10-2014,Not Specified,43,"1,548","1,151",155,17,225,02-13-2014,Regular Air,Greg Guthrie,240,3,1.08%
51462,06-22-2014,Medium,15,972,784,107,13,67,06-24-2014,Express Air,Philisse Overcash,722,2,1.39%
51463,12-17-2014,Low,4,258,192,5,11,50,12-20-2014,Regular Air,Liz Willingham,1134,3,4.33%
51463,12-17-2014,Low,7,20,17,0,6,-4,12-20-2014,Express Air,Liz Willingham,338,3,29.37%
51488,05-02-2013,High,31,180,154,7,20,-2,05-04-2013,Regular Air,Liz MacKendrick,353,2,11.41%
51489,03-03-2015,Critical,5,"4,661","3,614",0,11,"1,036",03-06-2015,Regular Air,Berenike Kampe,1210,3,0.24%
51489,03-03-2015,Critical,42,"1,456","1,111",87,21,237,03-05-2015,Regular Air,Berenike Kampe,152,2,1.44%
51489,03-03-2015,Critical,22,25,21,3,2,-2,03-06-2015,Regular Air,Berenike Kampe,1115,3,9.40%
51493,07-06-2014,Low,31,40,33,1,8,-2,07-09-2014,Regular Air,Helen Andreada,960,3,19.44%
51494,08-03-2014,Critical,42,422,341,34,9,39,08-06-2014,Regular Air,Justin Hirsh,929,3,2.13%
51524,03-14-2013,Medium,16,"6,334","4,911",633,53,737,03-17-2013,Regular Air,Pauline Chand,34,3,0.83%
51524,03-14-2013,Medium,20,"2,676","1,972",214,1,488,03-17-2013,Express Air,Pauline Chand,491,3,0.06%
51525,11-07-2014,Critical,18,504,437,30,6,30,11-10-2014,Express Air,Patrick O'Brill,372,3,1.19%
