Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Product category,Product Subcategory,Part des frais de port,,TOP 100,
53730,12-29-2015,High,40,99,80,7,9,3,12-31-2015,Regular Air,Shirley Schmidt,1200,Office Supplies,Binders and Binder Accessories,8.85%,,,
53762,06-01-2015,Critical,28,104,77,10,1,16,06-04-2015,Regular Air,Ivan Liston,832,Office Supplies,Labels,0.71%,,,
53795,01-30-2015,High,40,"3,212","2,490",418,9,295,02-02-2015,Express Air,Sandra Flanagan,1139,Office Supplies,Paper,0.29%,,,
53795,01-30-2015,High,21,259,224,18,6,10,02-01-2015,Regular Air,Sandra Flanagan,122,Technology,Telephones and Communication,2.43%,,,
53984,12-10-2015,Medium,23,305,264,0,3,38,12-13-2015,Regular Air,Rick Wilson,748,Office Supplies,Paper,0.99%,,,
53990,11-01-2015,Not Specified,44,581,463,35,4,80,11-04-2015,Regular Air,Carlos Daly,188,Technology,Telephones and Communication,0.64%,,,
54020,01-31-2015,Low,35,182,158,13,8,3,02-02-2015,Regular Air,Jennifer Ferguson,953,Office Supplies,Paper,4.30%,,,
54020,01-31-2015,Low,43,664,575,80,10,-1,02-02-2015,Regular Air,Jennifer Ferguson,1214,Office Supplies,Paper,1.55%,,,
54023,07-22-2015,Not Specified,45,648,483,65,8,91,07-24-2015,Regular Air,Sean Miller,850,Office Supplies,Binders and Binder Accessories,1.30%,,,
54053,02-14-2015,High,34,"3,332","2,583",133,12,603,02-17-2015,Regular Air,Alex Grayson,79,Technology,Telephones and Communication,0.36%,,,
54053,02-14-2015,High,18,98,85,8,8,-2,02-17-2015,Express Air,Alex Grayson,161,Technology,Telephones and Communication,7.64%,,,
54086,09-06-2015,Low,23,139,120,11,42,-34,09-08-2015,Delivery Truck,Denny Ordway,64,Technology,Office Machines,30.19%,,,
54115,01-07-2015,Low,24,"1,972","1,509",39,8,415,01-09-2015,Regular Air,Brian Moss,775,Office Supplies,Appliances,0.39%,,,
54115,01-07-2015,Low,39,105,84,4,7,9,01-09-2015,Regular Air,Brian Moss,851,Office Supplies,Binders and Binder Accessories,7.08%,,,
54177,01-25-2015,Critical,12,180,156,23,4,-4,01-27-2015,Regular Air,Maria Bertelson,573,Office Supplies,Binders and Binder Accessories,2.49%,,,
54177,01-25-2015,Critical,25,514,446,67,11,-10,01-27-2015,Regular Air,Maria Bertelson,1016,Office Supplies,Paper,2.15%,,,
54180,10-22-2015,Critical,43,"6,232","5,046",686,13,487,10-25-2015,Regular Air,Jill Matthias,378,Office Supplies,Pens & Art Supplies,0.22%,,,
54181,05-18-2015,High,12,64,56,3,22,-16,05-21-2015,Delivery Truck,Duane Benoit,281,Technology,Office Machines,34.54%,,,
54183,04-15-2015,Critical,9,"2,656","2,242",80,13,321,04-18-2015,Regular Air,Mike Caudle,683,Office Supplies,Pens & Art Supplies,0.51%,,,
54183,04-15-2015,Critical,32,48,40,1,8,-1,04-18-2015,Express Air,Mike Caudle,225,Technology,Computer Peripherals,17.05%,,,
54209,08-15-2015,Medium,21,"4,116","3,288",247,9,572,08-17-2015,Regular Air,Arthur Prichep,413,Technology,Telephones and Communication,0.22%,,,
54214,01-02-2015,Medium,38,"1,364","1,168",82,37,78,01-04-2015,Express Air,Resi Polking,162,Technology,Copiers and Fax,2.69%,,,
54307,01-08-2015,High,15,153,124,3,20,6,01-10-2015,Regular Air,Lauren Leatherbury,813,Furniture,Office Furnishings,13.30%,,,
54307,01-08-2015,High,41,188,163,21,9,-4,01-11-2015,Regular Air,Lauren Leatherbury,955,Office Supplies,Binders and Binder Accessories,4.53%,,,
54307,01-08-2015,High,14,223,180,13,54,-23,01-11-2015,Delivery Truck,Lauren Leatherbury,19,Furniture,Tables,23.96%,,,
54339,05-02-2015,Low,41,"2,879","2,323",230,8,318,05-04-2015,Regular Air,Alan Hwang,204,Technology,Telephones and Communication,0.28%,,,
54339,05-02-2015,Low,48,105,78,3,6,18,05-04-2015,Express Air,Alan Hwang,241,Office Supplies,Appliances,5.70%,,,
54370,04-08-2015,Not Specified,49,105,85,0,30,-10,04-11-2015,Regular Air,Carol Adams,98,Technology,Computer Peripherals,28.57%,,,
54371,02-15-2015,Not Specified,28,"1,763","1,531",0,1,230,02-18-2015,Regular Air,Toby Knight,828,Office Supplies,Rubber Bands,0.06%,,,
54371,02-15-2015,Not Specified,7,106,91,7,8,0,02-17-2015,Regular Air,Toby Knight,703,Office Supplies,Binders and Binder Accessories,7.20%,,,
54501,11-29-2015,Critical,36,840,623,17,7,193,12-02-2015,Regular Air,Guy Armstrong,236,Technology,Telephones and Communication,0.89%,,,
54501,11-29-2015,Critical,16,"2,376","1,917",285,11,162,12-01-2015,Regular Air,Guy Armstrong,694,Technology,Office Machines,0.47%,,,
54501,11-29-2015,Critical,38,224,192,16,53,-37,12-02-2015,Regular Air,Guy Armstrong,458,Office Supplies,Storage & Organization,23.45%,,,
54534,03-19-2015,Not Specified,16,69,55,1,9,4,03-21-2015,Regular Air,Tracy Hopkins,1103,Office Supplies,Paper,12.95%,,,
54630,08-10-2015,Low,11,378,284,30,9,54,08-12-2015,Regular Air,Rob Williams,1139,Office Supplies,Paper,2.47%,,,
54656,11-19-2015,High,22,10,8,1,9,-8,11-22-2015,Express Air,Tamara Manning,1200,Office Supplies,Binders and Binder Accessories,90.34%,,,
54721,10-18-2015,Not Specified,19,"1,978","1,601",0,39,337,10-20-2015,Delivery Truck,Liz Willingham,237,Furniture,Bookcases,1.99%,,,
54786,01-11-2015,Not Specified,30,246,211,27,7,1,01-13-2015,Regular Air,Maribeth Yedwab,464,Office Supplies,Storage & Organization,2.75%,,,
54791,12-20-2015,High,45,"2,190","1,698",0,45,447,12-23-2015,Delivery Truck,Lisa DeCherney,178,Furniture,Chairs & Chairmats,2.06%,,,
54791,12-20-2015,High,42,"1,077",881,108,53,36,12-23-2015,Regular Air,Lisa DeCherney,215,Office Supplies,Storage & Organization,4.87%,,,
54791,12-20-2015,High,27,123,100,2,5,16,12-22-2015,Regular Air,Lisa DeCherney,429,Furniture,Office Furnishings,3.71%,,,
54886,08-04-2015,Critical,39,"1,393","1,206",42,8,138,08-07-2015,Regular Air,Doug O'Connell,552,Furniture,Office Furnishings,0.56%,,,
54981,02-11-2015,High,31,254,220,10,19,5,02-14-2015,Regular Air,Bart Pistole,634,Office Supplies,Binders and Binder Accessories,7.46%,,,
55011,01-04-2015,Critical,18,473,395,9,1,67,01-06-2015,Regular Air,Alejandro Ballentine,958,Office Supplies,Pens & Art Supplies,0.26%,,,
55011,01-04-2015,Critical,48,160,137,19,7,-4,01-07-2015,Regular Air,Alejandro Ballentine,839,Office Supplies,Pens & Art Supplies,4.52%,,,
55073,03-20-2015,Low,40,87,70,2,6,9,03-22-2015,Regular Air,Kelly Lampkin,383,Technology,Telephones and Communication,6.87%,,,
55170,09-21-2015,Critical,22,"1,438","1,168",86,13,170,09-24-2015,Express Air,Dennis Bolton,274,Office Supplies,Pens & Art Supplies,0.94%,,,
55171,10-26-2015,High,29,"2,441","1,918",195,6,322,10-28-2015,Regular Air,Jennifer Jackson,372,Technology,Computer Peripherals,0.25%,,,
55171,10-26-2015,High,43,579,451,41,12,76,10-28-2015,Regular Air,Jennifer Jackson,986,Office Supplies,Paper,2.06%,,,
55239,12-03-2015,Critical,13,"1,008",754,101,8,145,12-06-2015,Express Air,Joni Wasserman,862,Office Supplies,Paper,0.77%,,,
55239,12-03-2015,Critical,6,"3,168","3,168",95,104,-199,12-06-2015,Express Air,Joni Wasserman,43,Furniture,Tables,3.27%,,,
55268,03-17-2015,High,11,546,436,60,7,42,03-19-2015,Express Air,Patrick O'Brill,668,Technology,Computer Peripherals,1.36%,,,
55296,10-18-2015,Low,32,143,116,10,3,14,10-20-2015,Regular Air,Anthony Witt,780,Office Supplies,Paper,2.16%,,,
55299,03-30-2015,Low,20,71,62,9,1,0,04-01-2015,Regular Air,Quincy Jones,1137,Office Supplies,Rubber Bands,1.47%,,,
55335,09-15-2015,Not Specified,30,"4,259","3,168",298,54,739,09-18-2015,Delivery Truck,Muhammed Yedwab,19,Furniture,Tables,1.26%,,,
55366,10-10-2015,Critical,7,"2,171","1,740",282,10,139,10-13-2015,Regular Air,Doug Bickford,277,Technology,Computer Peripherals,0.45%,,,
55431,06-08-2015,Not Specified,13,"7,644","6,147",306,30,"1,161",06-11-2015,Regular Air,Kean Thornton,266,Office Supplies,Appliances,0.39%,,,
55431,06-08-2015,Not Specified,39,616,522,80,2,12,06-10-2015,Regular Air,Kean Thornton,1107,Office Supplies,Pens & Art Supplies,0.31%,,,
55458,03-16-2015,High,13,113,97,0,12,4,03-18-2015,Regular Air,Shahid Collister,610,Office Supplies,Storage & Organization,10.24%,,,
55458,03-16-2015,High,32,108,86,11,10,1,03-19-2015,Regular Air,Shahid Collister,1242,Office Supplies,Binders and Binder Accessories,9.53%,,,
55460,05-26-2015,High,49,"2,900","2,332",232,7,329,05-28-2015,Regular Air,Patrick Jones,468,Office Supplies,Appliances,0.23%,,,
55460,05-26-2015,High,12,"2,044","1,655",266,4,119,05-28-2015,Regular Air,Patrick Jones,881,Office Supplies,Binders and Binder Accessories,0.22%,,,
55462,03-27-2015,Medium,35,"1,239",967,149,13,110,03-30-2015,Regular Air,Shaun Weien,141,Technology,Telephones and Communication,1.09%,,,
55462,03-27-2015,Medium,13,279,241,22,4,11,03-29-2015,Regular Air,Shaun Weien,984,Office Supplies,Binders and Binder Accessories,1.61%,,,
55462,03-27-2015,Medium,31,73,63,5,11,-6,03-29-2015,Regular Air,Shaun Weien,316,Technology,Computer Peripherals,14.72%,,,
55494,06-25-2015,Not Specified,4,62,53,7,7,-5,06-28-2015,Express Air,Michael Stewart,844,Office Supplies,Envelopes,11.54%,,,
55494,06-25-2015,Not Specified,49,44,38,5,9,-8,06-28-2015,Regular Air,Michael Stewart,518,Office Supplies,Pens & Art Supplies,19.84%,,,
55526,07-02-2015,High,23,77,64,2,14,-3,07-04-2015,Regular Air,Guy Thornton,507,Office Supplies,Paper,17.56%,,,
55618,01-21-2015,Medium,48,48,41,3,2,2,01-23-2015,Regular Air,Brian Moss,296,Technology,Telephones and Communication,3.91%,,,
55623,10-05-2015,Critical,47,"8,496","6,609","1,020",49,819,10-07-2015,Delivery Truck,Jack Garza,47,Furniture,Tables,0.57%,,,
55651,03-07-2015,Medium,41,"1,352","1,028",27,13,283,03-10-2015,Regular Air,Helen Andreada,728,Furniture,Office Furnishings,1.00%,,,
55651,03-07-2015,Medium,2,830,696,0,30,104,03-10-2015,Regular Air,Helen Andreada,632,Office Supplies,Storage & Organization,3.61%,,,
55651,03-07-2015,Medium,11,99,80,7,4,8,03-10-2015,Regular Air,Helen Andreada,188,Technology,Telephones and Communication,3.79%,,,
55655,09-24-2015,Low,33,144,125,4,13,2,09-27-2015,Regular Air,Toby Grace,243,Technology,Telephones and Communication,9.34%,,,
55683,07-15-2015,High,50,249,216,7,2,23,07-17-2015,Regular Air,Meg Tillman,869,Office Supplies,Rubber Bands,0.81%,,,
55683,07-15-2015,High,23,15,12,0,30,-28,07-17-2015,Regular Air,Meg Tillman,405,Furniture,Office Furnishings,201.24%,,,
55716,10-22-2015,High,9,29,25,3,37,-36,10-24-2015,Regular Air,Philip Brown,110,Office Supplies,"Scissors, Rulers and Trimmers",125.93%,,,
55747,12-02-2015,High,42,"18,035","14,406",361,97,"3,172",12-04-2015,Delivery Truck,John Lucas,5,Furniture,Tables,0.54%,,,
55747,12-02-2015,High,36,182,157,22,39,-36,12-04-2015,Delivery Truck,John Lucas,1,Furniture,Chairs & Chairmats,21.46%,,,
55749,05-03-2015,Critical,42,"4,410","3,534",88,2,785,05-06-2015,Regular Air,Brad Norvell,657,Office Supplies,Envelopes,0.05%,,,
55777,11-10-2015,Not Specified,6,968,778,77,30,82,11-12-2015,Regular Air,Roy Skaria,405,Furniture,Office Furnishings,3.10%,,,
55777,11-10-2015,Not Specified,1,311,252,40,6,12,11-13-2015,Express Air,Roy Skaria,121,Technology,Telephones and Communication,1.93%,,,
55779,03-10-2015,Critical,26,"23,141","18,120","2,546",45,"2,431",03-12-2015,Delivery Truck,Katherine Nockton,29,Furniture,Chairs & Chairmats,0.19%,,,
55813,07-28-2015,Low,39,147,111,16,56,-36,07-30-2015,Regular Air,Darren Powers,174,Furniture,Office Furnishings,38.38%,,,
55938,07-02-2015,Not Specified,42,27,22,3,9,-7,07-05-2015,Express Air,Mark Haberlin,534,Office Supplies,Paper,33.34%,,,
55938,07-02-2015,Not Specified,18,519,446,36,53,-16,07-05-2015,Express Air,Mark Haberlin,1259,Office Supplies,Storage & Organization,10.12%,,,
55968,09-30-2015,Low,40,483,358,34,2,89,10-02-2015,Regular Air,Carol Triggs,1144,Office Supplies,Pens & Art Supplies,0.31%,,,
56069,10-14-2015,Low,10,213,163,26,2,22,10-16-2015,Regular Air,Becky Pak,876,Office Supplies,Envelopes,0.98%,,,
56161,04-14-2015,High,38,"9,027","6,887",271,15,"1,854",04-16-2015,Express Air,Ed Braxton,453,Technology,Computer Peripherals,0.17%,,,
56224,10-25-2015,Medium,46,"3,070","2,477",399,4,190,10-27-2015,Regular Air,Michelle Arnett,934,Office Supplies,Rubber Bands,0.14%,,,
56224,10-25-2015,Medium,35,119,92,2,8,16,10-28-2015,Regular Air,Michelle Arnett,1124,Office Supplies,Binders and Binder Accessories,6.86%,,,
56224,10-25-2015,Medium,9,363,311,22,78,-47,10-27-2015,Delivery Truck,Michelle Arnett,26,Furniture,Tables,21.47%,,,
56224,10-25-2015,Medium,32,133,116,3,112,-97,10-28-2015,Delivery Truck,Michelle Arnett,113,Furniture,Chairs & Chairmats,83.63%,,,
56261,02-27-2015,Critical,43,"5,429","4,210",163,128,928,03-02-2015,Delivery Truck,Paul Van Hugh,7,Furniture,Tables,2.37%,,,
56291,09-17-2015,Not Specified,25,"11,385","9,124",683,3,"1,574",09-19-2015,Regular Air,Shirley Daniels,631,Office Supplies,Paper,0.03%,,,
56291,09-17-2015,Not Specified,22,607,524,49,25,10,09-20-2015,Delivery Truck,Shirley Daniels,15,Technology,Office Machines,4.11%,,,
56291,09-17-2015,Not Specified,47,376,323,30,13,10,09-19-2015,Regular Air,Shirley Daniels,445,Office Supplies,Storage & Organization,3.51%,,,
56358,03-01-2015,Not Specified,1,"16,174","12,339",0,8,"3,826",03-04-2015,Regular Air,Anne McFarland,1232,Furniture,Office Furnishings,0.05%,,,
56384,07-31-2015,Critical,47,844,659,51,74,61,08-03-2015,Regular Air,Steven Roelle,1257,Office Supplies,Appliances,8.71%,,,
56384,07-31-2015,Critical,29,211,168,23,104,-85,08-03-2015,Delivery Truck,Steven Roelle,8,Furniture,Tables,49.61%,,,
56418,04-12-2015,Critical,47,"4,185","3,321",502,12,350,04-14-2015,Regular Air,John Lucas,319,Office Supplies,Storage & Organization,0.29%,,,
56453,04-11-2015,Critical,1,185,144,0,45,-3,04-14-2015,Delivery Truck,Dorothy Wardle,31,Technology,Office Machines,24.03%,,,
56514,02-11-2015,Low,35,93,80,3,11,-2,02-14-2015,Regular Air,Shirley Daniels,1210,Office Supplies,Paper,12.17%,,,
56514,02-11-2015,Low,3,66,56,2,17,-10,02-14-2015,Regular Air,Shirley Daniels,992,Office Supplies,Binders and Binder Accessories,26.52%,,,
56548,09-05-2015,Medium,7,"10,240","7,965",410,104,"1,760",09-08-2015,Delivery Truck,Suzanne McNair,8,Furniture,Tables,1.02%,,,
56644,11-28-2015,Not Specified,36,"1,677","1,348",50,2,277,12-01-2015,Regular Air,Emily Grady,974,Office Supplies,Pens & Art Supplies,0.09%,,,
56645,01-06-2015,Low,46,"1,728","1,394",52,26,256,01-09-2015,Regular Air,Harold Engle,563,Office Supplies,Paper,1.48%,,,
56645,01-06-2015,Low,42,"1,425","1,220",143,60,2,01-09-2015,Delivery Truck,Harold Engle,9,Furniture,Tables,4.23%,,,
56672,05-12-2015,High,8,"1,243","1,060",37,90,55,05-15-2015,Delivery Truck,Clay Ludtke,358,Furniture,Tables,7.24%,,,
56672,05-12-2015,High,45,682,552,89,13,28,05-15-2015,Regular Air,Clay Ludtke,289,Technology,Telephones and Communication,1.98%,,,
56672,05-12-2015,High,34,174,150,23,21,-20,05-15-2015,Regular Air,Clay Ludtke,541,Office Supplies,Pens & Art Supplies,11.95%,,,
56676,10-25-2015,Critical,39,"1,110",866,122,8,113,10-28-2015,Regular Air,Dave Kipp,910,Office Supplies,Paper,0.77%,,,
56708,12-02-2015,Not Specified,36,"10,327","7,779",620,10,"1,918",12-04-2015,Regular Air,Art Ferguson,734,Office Supplies,Envelopes,0.10%,,,
56708,12-02-2015,Not Specified,36,87,72,11,93,-89,12-05-2015,Delivery Truck,Art Ferguson,30,Furniture,Tables,106.63%,,,
56740,10-16-2015,Critical,33,864,681,17,5,160,10-19-2015,Regular Air,Khloe Miller,651,Furniture,Office Furnishings,0.63%,,,
56740,10-16-2015,Low,6,206,176,14,4,11,10-19-2015,Regular Air,Jay Fine,883,Office Supplies,Binders and Binder Accessories,2.18%,,,
56740,10-16-2015,Low,29,32,27,4,37,-36,10-18-2015,Regular Air,Jay Fine,131,Office Supplies,"Scissors, Rulers and Trimmers",115.96%,,,
56802,05-29-2015,High,50,"24,151","17,910","2,898",2,"3,342",05-31-2015,Regular Air,Thea Hendricks,1161,Office Supplies,Pens & Art Supplies,0.01%,,,
56805,06-05-2015,High,38,511,436,10,149,-84,06-07-2015,Delivery Truck,Craig Molinari,18,Office Supplies,Storage & Organization,29.04%,,,
56930,08-17-2015,Low,47,"6,000","5,212",240,1,547,08-20-2015,Regular Air,Eva Jacobs,743,Office Supplies,Rubber Bands,0.02%,,,
56930,08-17-2015,Low,10,55,47,5,53,-50,08-20-2015,Regular Air,Eva Jacobs,215,Office Supplies,Storage & Organization,95.84%,,,
56967,03-02-2015,Low,17,"5,166","4,126",362,9,669,03-04-2015,Express Air,Ken Brennan,225,Technology,Computer Peripherals,0.18%,,,
57025,06-26-2015,Medium,8,272,217,11,4,39,06-29-2015,Regular Air,Fred Chung,803,Office Supplies,Binders and Binder Accessories,1.65%,,,
57056,11-08-2015,Low,29,55,47,1,134,-128,11-11-2015,Delivery Truck,Bradley Talbott,191,Furniture,Tables,245.51%,,,
57058,05-09-2015,Medium,28,9,7,0,8,-6,05-12-2015,Express Air,Jack Garza,900,Office Supplies,Binders and Binder Accessories,86.77%,,,
57058,05-09-2015,Medium,27,183,159,18,14,-8,05-12-2015,Regular Air,Jack Garza,485,Technology,Computer Peripherals,7.39%,,,
57093,05-02-2015,Low,3,41,34,3,4,0,05-05-2015,Regular Air,John Murray,881,Office Supplies,Binders and Binder Accessories,10.84%,,,
57093,05-02-2015,Low,47,16,14,0,8,-6,05-05-2015,Regular Air,John Murray,655,Office Supplies,Storage & Organization,50.66%,,,
57152,09-03-2015,Low,6,884,763,97,2,22,09-06-2015,Regular Air,Christopher Conant,977,Office Supplies,Binders and Binder Accessories,0.25%,,,
57152,09-03-2015,Low,18,23,20,1,2,0,09-05-2015,Regular Air,Christopher Conant,533,Office Supplies,Envelopes,9.14%,,,
57157,02-26-2015,Critical,18,120,103,2,6,8,02-28-2015,Regular Air,Maya Herman,654,Office Supplies,Appliances,5.01%,,,
57280,01-31-2015,Medium,44,80,69,3,15,-7,02-03-2015,Express Air,Dennis Pardue,1219,Office Supplies,Paper,18.95%,,,
57537,09-18-2015,Medium,4,"2,928","2,454",351,4,118,09-20-2015,Regular Air,Patrick Jones,1224,Office Supplies,Paper,0.15%,,,
57537,09-18-2015,Medium,13,156,135,6,8,7,09-21-2015,Express Air,Patrick Jones,1209,Office Supplies,Binders and Binder Accessories,5.05%,,,
57537,09-18-2015,Medium,29,63,54,4,11,-6,09-21-2015,Regular Air,Patrick Jones,285,Technology,Computer Peripherals,17.19%,,,
57570,09-28-2015,High,15,"6,027","4,598",783,11,634,09-30-2015,Regular Air,Daniel Raglin,448,Office Supplies,Paper,0.18%,,,
57570,09-28-2015,High,27,"1,014",754,122,40,98,09-30-2015,Delivery Truck,Daniel Raglin,246,Furniture,Bookcases,3.96%,,,
57574,07-23-2015,Critical,20,349,305,35,24,-14,07-25-2015,Delivery Truck,Russell D'Ascenzo,460,Furniture,Office Furnishings,6.73%,,,
57600,11-11-2015,Critical,32,"2,857","2,274",200,15,367,11-13-2015,Regular Air,Grant Carroll,482,Office Supplies,Binders and Binder Accessories,0.54%,,,
57600,11-11-2015,Critical,44,"1,913","1,644",134,1,135,11-13-2015,Regular Air,Grant Carroll,817,Office Supplies,Labels,0.04%,,,
57600,11-11-2015,Critical,12,182,156,4,26,-4,11-14-2015,Regular Air,Grant Carroll,563,Office Supplies,Paper,14.10%,,,
57602,05-17-2015,Low,43,480,381,14,1,84,05-19-2015,Regular Air,Rachel Payne,1069,Office Supplies,Labels,0.16%,,,
57638,04-22-2015,Low,35,988,787,119,44,39,04-25-2015,Delivery Truck,Christy Brittain,90,Furniture,Tables,4.42%,,,
57638,04-22-2015,Low,49,563,489,62,4,8,04-24-2015,Regular Air,Christy Brittain,928,Office Supplies,"Scissors, Rulers and Trimmers",0.68%,,,
57638,04-22-2015,Low,49,101,80,10,8,2,04-25-2015,Regular Air,Christy Brittain,1032,Office Supplies,Paper,8.07%,,,
57671,11-07-2015,Not Specified,6,396,319,8,1,68,11-09-2015,Regular Air,Liz Price,799,Office Supplies,Labels,0.19%,,,
57698,01-06-2015,Critical,10,16,14,1,14,-13,01-08-2015,Regular Air,Patrick Jones,783,Office Supplies,Appliances,86.97%,,,
57698,01-06-2015,Critical,13,78,62,5,30,-19,01-08-2015,Regular Air,Patrick Jones,37,Office Supplies,Appliances,38.59%,,,
57699,11-10-2015,Low,36,"1,926","1,626",212,30,59,11-12-2015,Regular Air,Pete Takahito,476,Office Supplies,Envelopes,1.56%,,,
57699,11-10-2015,Low,20,"2,195","1,893",263,8,31,11-12-2015,Regular Air,Pete Takahito,1240,Furniture,Office Furnishings,0.36%,,,
57699,11-10-2015,Low,47,139,120,17,3,-1,11-13-2015,Regular Air,Pete Takahito,326,Technology,Computer Peripherals,2.15%,,,
57767,04-11-2015,Critical,34,40,35,1,13,-9,04-13-2015,Regular Air,Liz Pelletier,167,Technology,Telephones and Communication,33.65%,,,
57798,09-15-2015,High,20,595,514,12,54,16,09-17-2015,Delivery Truck,Nora Price,52,Furniture,Bookcases,9.09%,,,
57861,10-25-2015,Medium,40,336,288,0,2,45,10-28-2015,Regular Air,Anthony Rawles,996,Office Supplies,Binders and Binder Accessories,0.67%,,,
57894,04-03-2015,Low,47,"1,256",943,151,40,122,04-05-2015,Delivery Truck,Jennifer Patt,28,Technology,Office Machines,3.17%,,,
58051,03-20-2015,High,6,"1,916","1,531",0,11,375,03-23-2015,Regular Air,Pauline Chand,316,Technology,Computer Peripherals,0.56%,,,
58084,08-19-2015,Medium,3,"1,122",911,135,1,75,08-22-2015,Regular Air,Raymond Fair,793,Office Supplies,Labels,0.07%,,,
58084,08-19-2015,Medium,36,22,19,1,3,-1,08-22-2015,Regular Air,Raymond Fair,916,Office Supplies,Paper,12.11%,,,
